FIGHT_ID,EVENT_ID,FIGHT_NAME,FIGHT_WEIGHTCLASS,FIGHT_METHOD,ROUND,TIME,FIGHT_TIME_FORMAT,FIGHT_REFEREE,FIGHT_DETAILS,MINUTE,SECOND,EVENT_NAME,EVENT_DATE,EVENT_LOCATION,FIGHT_WINNER,LOCAL,VISITOR,GENDER,YearMonth
15165,1624,Michael Bisping v Matt Hamill,heavyweight,decisionsplit,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision - Split,5,0,UFC 75: Champion vs Champion,2007-09-08,"London, England, United Kingdom",Michael Bisping,Michael Bisping,Matt Hamill,male,2007-09
15169,1624,Gleison Tibau v Terry Etim,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision,5,0,UFC 75: Champion vs Champion,2007-09-08,"London, England, United Kingdom",Gleison Tibau,Gleison Tibau,Terry Etim,male,2007-09
15172,1624,Jess Liaudin v Anthony Torres,welterweight,kotko,1,250,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head In Clinch,4,10,UFC 75: Champion vs Champion,2007-09-08,"London, England, United Kingdom",Jess Liaudin,Jess Liaudin,Anthony Torres,male,2007-09
15219,1630,Terry Martin v Ivan Salaverry,middleweight,kotko,1,124,3 Rnd (5-5-5),Mario Yamasaki,to           Knee Injury,2,4,UFC 71: Liddell vs Jackson,2007-05-26,"Las Vegas, Nevada, USA",Terry Martin,Terry Martin,Ivan Salaverry,male,2007-05
15221,1630,Kalib Starnes v Chris Leben,middleweight,decisionunanimous,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision,5,0,UFC 71: Liddell vs Jackson,2007-05-26,"Las Vegas, Nevada, USA",Kalib Starnes,Kalib Starnes,Chris Leben,male,2007-05
15225,1630,Wilson Gouveia v Carmelo Marrero,heavyweight,submission,1,186,3 Rnd (5-5-5),Mario Yamasaki,Guillotine Choke From Mount,3,6,UFC 71: Liddell vs Jackson,2007-05-26,"Las Vegas, Nevada, USA",Wilson Gouveia,Wilson Gouveia,Carmelo Marrero,male,2007-05
15229,1631,Lyoto Machida v David Heath,heavyweight,decisionunanimous,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision,5,0,UFC 70: Nations Collide,2007-04-21,"Manchester, England, United Kingdom",Lyoto Machida,Lyoto Machida,David Heath,male,2007-04
15230,1631,Cheick Kongo v Assuerio Silva,heavyweight,decisionmajority,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision,5,0,UFC 70: Nations Collide,2007-04-21,"Manchester, England, United Kingdom",Cheick Kongo,Cheick Kongo,Assuerio Silva,male,2007-04
15233,1631,Alessio Sakara v Victor Valimaki,heavyweight,kotko,1,104,3 Rnd (5-5-5),Mario Yamasaki,Punch to Head At Distance,1,44,UFC 70: Nations Collide,2007-04-21,"Manchester, England, United Kingdom",Alessio Sakara,Alessio Sakara,Victor Valimaki,male,2007-04
15238,1632,Roger Huerta v Leonard Garcia,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision,5,0,UFC 69: Shootout,2007-04-07,"Houston, Texas, USA",Roger Huerta,Roger Huerta,Leonard Garcia,male,2007-04
15239,1632,Yushin Okami v Mike Swick,middleweight,decisionunanimous,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision,5,0,UFC 69: Shootout,2007-04-07,"Houston, Texas, USA",Yushin Okami,Yushin Okami,Mike Swick,male,2007-04
15242,1632,Thales Leites v Pete Sell,middleweight,decisionunanimous,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision,5,0,UFC 69: Shootout,2007-04-07,"Houston, Texas, USA",Thales Leites,Thales Leites,Pete Sell,male,2007-04
15280,1637,Chuck Liddell v Tito Ortiz,heavyweight,kotko,3,239,5 Rnd (5-5-5-5-5),Mario Yamasaki,Punches to Head At Distance,3,59,UFC 66: Liddell vs Ortiz 2,2006-12-30,"Las Vegas, Nevada, USA",Chuck Liddell,Chuck Liddell,Tito Ortiz,male,2006-12
15284,1637,Michael Bisping v Eric Schafer,heavyweight,kotko,1,264,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head On Ground,4,24,UFC 66: Liddell vs Ortiz 2,2006-12-30,"Las Vegas, Nevada, USA",Michael Bisping,Michael Bisping,Eric Schafer,male,2006-12
15300,1639,Drew McFedries v Alessio Sakara,heavyweight,kotko,1,247,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head On Ground,4,7,UFC 65: Bad Intentions,2006-11-18,"Sacramento, California, USA",Drew McFedries,Drew McFedries,Alessio Sakara,male,2006-11
15302,1639,Joe Stevenson v Dokonjonosuke Mishima,lightweight,submission,1,127,3 Rnd (5-5-5),Mario Yamasaki,Guillotine Choke From Bottom Guard,2,7,UFC 65: Bad Intentions,2006-11-18,"Sacramento, California, USA",Joe Stevenson,Joe Stevenson,Dokonjonosuke Mishima,male,2006-11
15305,1639,James Irvin v Hector Ramirez,heavyweight,kotko,2,156,3 Rnd (5-5-5),Mario Yamasaki,Punch to Head At Distance,2,36,UFC 65: Bad Intentions,2006-11-18,"Sacramento, California, USA",James Irvin,James Irvin,Hector Ramirez,male,2006-11
15317,1641,Jon Fitch v Kuniyoshi Hironaka,welterweight,decisionunanimous,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision,5,0,UFC 64: Unstoppable,2006-10-14,"Las Vegas, Nevada, USA",Jon Fitch,Jon Fitch,Kuniyoshi Hironaka,male,2006-10
15319,1641,Spencer Fisher v Dan Lauzon,lightweight,kotko,1,278,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head At Distance,4,38,UFC 64: Unstoppable,2006-10-14,"Las Vegas, Nevada, USA",Spencer Fisher,Spencer Fisher,Dan Lauzon,male,2006-10
15344,1644,Cheick Kongo v Christian Wellisch,heavyweight,kotko,1,171,3 Rnd (5-5-5),Mario Yamasaki,Knee to Head At Distance,2,51,UFC 62: Liddell vs Sobral,2006-08-26,"Las Vegas, Nevada, USA",Cheick Kongo,Cheick Kongo,Christian Wellisch,male,2006-08
15348,1644,David Heath v Cory Walmsley,heavyweight,submission,1,152,3 Rnd (5-5-5),Mario Yamasaki,Rear Naked Choke,2,32,UFC 62: Liddell vs Sobral,2006-08-26,"Las Vegas, Nevada, USA",David Heath,David Heath,Cory Walmsley,male,2006-08
15370,1647,Rashad Evans v Stephan Bonnar,heavyweight,decisionmajority,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision,5,0,UFC Fight Night 5,2006-06-28,"Las Vegas, Nevada, USA",Rashad Evans,Rashad Evans,Stephan Bonnar,male,2006-06
15374,1647,Jon Fitch v Thiago Alves,welterweight,kotko,2,277,3 Rnd (5-5-5),Mario Yamasaki,Kick to Head From Bottom Guard       Upkick,4,37,UFC Fight Night 5,2006-06-28,"Las Vegas, Nevada, USA",Jon Fitch,Jon Fitch,Thiago Alves,male,2006-06
15376,1647,Jorge Santiago v Justin Levens,middleweight,kotko,1,133,3 Rnd (5-5-5),Mario Yamasaki,Knee to Head In Clinch,2,13,UFC Fight Night 5,2006-06-28,"Las Vegas, Nevada, USA",Jorge Santiago,Jorge Santiago,Justin Levens,male,2006-06
15380,1648,Keith Jardine v Wilson Gouveia,heavyweight,decisionunanimous,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision,5,0,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,2006-06-24,"Las Vegas, Nevada, USA",Keith Jardine,Keith Jardine,Wilson Gouveia,male,2006-06
15382,1648,Kalib Starnes v Danny Abbadi,middleweight,submission,1,176,3 Rnd (5-5-5),Mario Yamasaki,Rear Naked Choke,2,56,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,2006-06-24,"Las Vegas, Nevada, USA",Kalib Starnes,Kalib Starnes,Danny Abbadi,male,2006-06
15385,1648,Mike Nickels v Wes Combs,heavyweight,submission,1,190,3 Rnd (5-5-5),Mario Yamasaki,Rear Naked Choke,3,10,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,2006-06-24,"Las Vegas, Nevada, USA",Mike Nickels,Mike Nickels,Wes Combs,male,2006-06
15390,1649,Mike Swick v Joe Riggs,middleweight,submission,1,139,3 Rnd (5-5-5),Mario Yamasaki,Guillotine Choke After Drop to Guard,2,19,UFC 60: Hughes vs Gracie,2006-05-27,"Los Angeles, California, USA",Mike Swick,Mike Swick,Joe Riggs,male,2006-05
15394,1649,Melvin Guillard v Rick Davis,lightweight,kotko,1,97,3 Rnd (5-5-5),Mario Yamasaki,Punch to Head At Distance,1,37,UFC 60: Hughes vs Gracie,2006-05-27,"Los Angeles, California, USA",Melvin Guillard,Melvin Guillard,Rick Davis,male,2006-05
15400,1650,Karo Parisyan v Nick Thompson,welterweight,kotko,1,284,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head From Back Control       Submission to Strikes,4,44,UFC 59: Reality Check,2006-04-15,"Anaheim, California, USA",Karo Parisyan,Karo Parisyan,Nick Thompson,male,2006-04
15403,1650,Thiago Alves v Derrick Noble,welterweight,kotko,1,174,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head At Distance,2,54,UFC 59: Reality Check,2006-04-15,"Anaheim, California, USA",Thiago Alves,Thiago Alves,Derrick Noble,male,2006-04
15405,1651,Rashad Evans v Sam Hoger,heavyweight,decisionsplit,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision - Split,5,0,UFC Fight Night 4,2006-04-06,"Las Vegas, Nevada, USA",Rashad Evans,Rashad Evans,Sam Hoger,male,2006-04
15408,1651,Luke Cummo v Jason Von Flue,welterweight,decisionunanimous,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision,5,0,UFC Fight Night 4,2006-04-06,"Las Vegas, Nevada, USA",Luke Cummo,Luke Cummo,Jason Von Flue,male,2006-04
15417,1652,Mark Hominick v Yves Edwards,lightweight,submission,2,112,3 Rnd (5-5-5),Mario Yamasaki,Triangle Choke From Bottom Guard,1,52,UFC 58: USA vs Canada,2006-03-04,"Las Vegas, Nevada, USA",Mark Hominick,Mark Hominick,Yves Edwards,male,2006-03
15418,1652,Sam Stout v Spencer Fisher,lightweight,decisionsplit,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision - Split,5,0,UFC 58: USA vs Canada,2006-03-04,"Las Vegas, Nevada, USA",Sam Stout,Sam Stout,Spencer Fisher,male,2006-03
15422,1653,Brandon Vera v Justin Eilers,heavyweight,kotko,1,85,3 Rnd (5-5-5),Mario Yamasaki,Kick to Head At Distance,1,25,UFC 57: Liddell vs Couture 3,2006-02-04,"Las Vegas, Nevada, USA",Brandon Vera,Brandon Vera,Justin Eilers,male,2006-02
15425,1653,Joe Riggs v Nick Diaz,welterweight,decisionunanimous,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision,5,0,UFC 57: Liddell vs Couture 3,2006-02-04,"Las Vegas, Nevada, USA",Joe Riggs,Joe Riggs,Nick Diaz,male,2006-02
15432,1654,Joshua Burkman v Drew Fickett,welterweight,submission,1,67,3 Rnd (5-5-5),Mario Yamasaki,Guillotine Choke After Drop to Half Guard,1,7,UFC Fight Night 3,2006-01-16,"Las Vegas, Nevada, USA",Joshua Burkman,Joshua Burkman,Drew Fickett,male,2006-01
15435,1654,Duane Ludwig v Jonathan Goulet,welterweight,kotko,1,6,3 Rnd (5-5-5),Mario Yamasaki,Punch to Head At Distance,0,6,UFC Fight Night 3,2006-01-16,"Las Vegas, Nevada, USA",Duane Ludwig,Duane Ludwig,Jonathan Goulet,male,2006-01
15442,1655,Jeremy Horn v Trevor Prangley,middleweight,decisionunanimous,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision,5,0,UFC 56: Full Force,2005-11-19,"Las Vegas, Nevada, USA",Jeremy Horn,Jeremy Horn,Trevor Prangley,male,2005-11
15444,1655,Thiago Alves v Ansar Chalangov,welterweight,kotko,1,145,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head From Mount,2,25,UFC 56: Full Force,2005-11-19,"Las Vegas, Nevada, USA",Thiago Alves,Thiago Alves,Ansar Chalangov,male,2005-11
15455,1657,Forrest Griffin v Elvis Sinosic,heavyweight,kotko,1,210,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head At Distance,3,30,UFC 55: Fury,2005-10-07,"Uncasville, Connecticut, USA",Forrest Griffin,Forrest Griffin,Elvis Sinosic,male,2005-10
15458,1657,Jorge Rivera v Dennis Hallman,middleweight,decisionunanimous,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision,5,0,UFC 55: Fury,2005-10-07,"Uncasville, Connecticut, USA",Jorge Rivera,Jorge Rivera,Dennis Hallman,male,2005-10
15469,1659,Tim Sylvia v Tra Telligman,heavyweight,kotko,1,299,3 Rnd (5-5-5),Mario Yamasaki,Kick to Head At Distance,4,59,UFC 54: Boiling Point,2005-08-20,"Las Vegas, Nevada, USA",Tim Sylvia,Tim Sylvia,Tra Telligman,male,2005-08
15473,1659,Matt Lindland v Joe Doerksen,middleweight,decisionunanimous,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision,5,0,UFC 54: Boiling Point,2005-08-20,"Las Vegas, Nevada, USA",Matt Lindland,Matt Lindland,Joe Doerksen,male,2005-08
15485,1661,Karo Parisyan v Matt Serra,welterweight,decisionunanimous,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision,5,0,UFC 53: Heavy Hitters,2005-06-04,"Atlantic City, New Jersey, USA",Karo Parisyan,Karo Parisyan,Matt Serra,male,2005-06
15489,1661,Nate Quarry v Shonie Carter,middleweight,kotko,1,157,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head At Distance,2,37,UFC 53: Heavy Hitters,2005-06-04,"Atlantic City, New Jersey, USA",Nate Quarry,Nate Quarry,Shonie Carter,male,2005-06
15491,1661,Nick Diaz v Koji Oishi,welterweight,kotko,1,84,3 Rnd (5-5-5),Mario Yamasaki,Punch to Head At Distance,1,24,UFC 53: Heavy Hitters,2005-06-04,"Atlantic City, New Jersey, USA",Nick Diaz,Nick Diaz,Koji Oishi,male,2005-06
15494,1662,Matt Hughes v Frank Trigg,welterweight,submission,1,245,5 Rnd (5-5-5-5-5),Mario Yamasaki,Rear Naked Choke,4,5,UFC 52: Couture vs Liddell 2,2005-04-16,"Las Vegas, Nevada, USA",Matt Hughes,Matt Hughes,Frank Trigg,male,2005-04
15497,1662,Ivan Salaverry v Joe Riggs,middleweight,submission,1,162,3 Rnd (5-5-5),Mario Yamasaki,Triangle Choke From Bottom Guard,2,42,UFC 52: Couture vs Liddell 2,2005-04-16,"Las Vegas, Nevada, USA",Ivan Salaverry,Ivan Salaverry,Joe Riggs,male,2005-04
15510,1664,Pete Sell v Phil Baroni,middleweight,submission,3,259,3 Rnd (5-5-5),Mario Yamasaki,Guillotine Choke From Bottom Half Guard,4,19,UFC 51: Super Saturday,2005-02-05,"Las Vegas, Nevada, USA",Pete Sell,Pete Sell,Phil Baroni,male,2005-02
15516,1664,Karo Parisyan v Chris Lytle,welterweight,decisionunanimous,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision,5,0,UFC 51: Super Saturday,2005-02-05,"Las Vegas, Nevada, USA",Karo Parisyan,Karo Parisyan,Chris Lytle,male,2005-02
15519,1665,Rich Franklin v Jorge Rivera,middleweight,submission,3,268,3 Rnd (5-5-5),Mario Yamasaki,Armbar From Mount,4,28,UFC 50: The War Of &#039;04,2004-10-22,"Atlantic City, New Jersey, USA",Rich Franklin,Rich Franklin,Jorge Rivera,male,2004-10
15524,1665,Travis Lutter v Marvin Eastman,heavyweight,kotko,2,33,3 Rnd (5-5-5),Mario Yamasaki,Punch to Head At Distance,0,33,UFC 50: The War Of &#039;04,2004-10-22,"Atlantic City, New Jersey, USA",Travis Lutter,Travis Lutter,Marvin Eastman,male,2004-10
15527,1666,Chuck Liddell v Vernon White,heavyweight,kotko,1,245,3 Rnd (5-5-5),Mario Yamasaki,Punch to Head At Distance,4,5,UFC 49: Unfinished Business,2004-08-21,"Las Vegas, Nevada, USA",Chuck Liddell,Chuck Liddell,Vernon White,male,2004-08
15531,1666,Karo Parisyan v Nick Diaz,welterweight,decisionsplit,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision - Split,5,0,UFC 49: Unfinished Business,2004-08-21,"Las Vegas, Nevada, USA",Karo Parisyan,Karo Parisyan,Nick Diaz,male,2004-08
15534,1667,Frank Trigg v Dennis Hallman,welterweight,kotko,1,255,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head On Ground,4,15,UFC 48: Payback,2004-06-19,"Las Vegas, Nevada, USA",Frank Trigg,Frank Trigg,Dennis Hallman,male,2004-06
15538,1667,Matt Serra v Ivan Menjivar,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision,5,0,UFC 48: Payback,2004-06-19,"Las Vegas, Nevada, USA",Matt Serra,Matt Serra,Ivan Menjivar,male,2004-06
15542,1668,Chris Lytle v Tiki Ghosn,welterweight,submission,2,115,3 Rnd (5-5-5),Mario Yamasaki,Bulldog Choke On Ground,1,55,UFC 47: It&#039;s On!,2004-04-02,"Las Vegas, Nevada, USA",Chris Lytle,Chris Lytle,Tiki Ghosn,male,2004-04
15544,1668,Andrei Arlovski v Wesley Correira,heavyweight,kotko,2,75,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head At Distance,1,15,UFC 47: It&#039;s On!,2004-04-02,"Las Vegas, Nevada, USA",Andrei Arlovski,Andrei Arlovski,Wesley Correira,male,2004-04
15551,1669,BJ Penn v Matt Hughes,welterweight,submission,1,279,5 Rnd (5-5-5-5-5),Mario Yamasaki,Rear Naked Choke,4,39,UFC 46: Supernatural,2004-01-31,"Las Vegas, Nevada, USA",BJ Penn,BJ Penn,Matt Hughes,male,2004-01
15553,1669,Lee Murray v Jorge Rivera,middleweight,submission,1,105,3 Rnd (5-5-5),Mario Yamasaki,Triangle Choke From Bottom Guard,1,45,UFC 46: Supernatural,2004-01-31,"Las Vegas, Nevada, USA",Lee Murray,Lee Murray,Jorge Rivera,male,2004-01
15652,1682,Ricco Rodriguez v Pete Williams,heavyweight,kotko,2,242,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head From Back Control,4,2,UFC 34: High Voltage,2001-11-02,"Las Vegas, Nevada, USA",Ricco Rodriguez,Ricco Rodriguez,Pete Williams,male,2001-11
15656,1682,Evan Tanner v Homer Moore,heavyweight,submission,2,55,3 Rnd (5-5-5),Mario Yamasaki,Armbar From Bottom Guard,0,55,UFC 34: High Voltage,2001-11-02,"Las Vegas, Nevada, USA",Evan Tanner,Evan Tanner,Homer Moore,male,2001-11
15660,1683,Jens Pulver v Dennis Hallman,lightweight,decisionunanimous,5,300,5 Rnd (5-5-5-5-5),Mario Yamasaki,Decision,5,0,UFC 33: Victory in Vegas,2001-09-28,"Las Vegas, Nevada, USA",Jens Pulver,Jens Pulver,Dennis Hallman,male,2001-09
15662,1683,Matt Serra v Yves Edwards,welterweight,decisionmajority,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision,5,0,UFC 33: Victory in Vegas,2001-09-28,"Las Vegas, Nevada, USA",Matt Serra,Matt Serra,Yves Edwards,male,2001-09
15670,1684,Pat Miletich v Shonie Carter,welterweight,kotko,2,162,3 Rnd (5-5-5),Mario Yamasaki,Kick to Head At Distance,2,42,UFC 32: Showdown in the Meadowlands,2001-06-29,"East Rutherford, New Jersey, USA",Pat Miletich,Pat Miletich,Shonie Carter,male,2001-06
15671,1684,Caol Uno v Fabiano Iha,lightweight,kotko,1,108,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head From Guard,1,48,UFC 32: Showdown in the Meadowlands,2001-06-29,"East Rutherford, New Jersey, USA",Caol Uno,Caol Uno,Fabiano Iha,male,2001-06
15674,1684,Tony DeSouza v Paul Rodriguez,welterweight,submission,1,65,3 Rnd (5-5-5),Mario Yamasaki,Guillotine Choke Standing,1,5,UFC 32: Showdown in the Meadowlands,2001-06-29,"East Rutherford, New Jersey, USA",Tony DeSouza,Tony DeSouza,Paul Rodriguez,male,2001-06
15678,1685,Shonie Carter v Matt Serra,welterweight,kotko,3,291,3 Rnd (5-5-5),Mario Yamasaki,Spinning Back Fist Head,4,51,UFC 31: Locked and Loaded,2001-05-04,"Atlantic City, New Jersey, USA",Shonie Carter,Shonie Carter,Matt Serra,male,2001-05
15680,1685,Matt Lindland v Ricardo Almeida,heavyweight,dq,3,261,3 Rnd (5-5-5),Mario Yamasaki,Illegal Kicks on Ground by Almeida,4,21,UFC 31: Locked and Loaded,2001-05-04,"Atlantic City, New Jersey, USA",Matt Lindland,Matt Lindland,Ricardo Almeida,male,2001-05
15682,1685,Tony DeSouza v Steve Berger,welterweight,decisionunanimous,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision,5,0,UFC 31: Locked and Loaded,2001-05-04,"Atlantic City, New Jersey, USA",Tony DeSouza,Tony DeSouza,Steve Berger,male,2001-05
15685,1686,Fabiano Iha v Phil Johns,welterweight,submission,1,100,3 Rnd (5-5-5),Mario Yamasaki,Armbar From Side Control,1,40,UFC 30: Battle on the Boardwalk,2001-02-23,"Atlantic City, New Jersey, USA",Fabiano Iha,Fabiano Iha,Phil Johns,male,2001-02
15686,1686,Elvis Sinosic v Jeremy Horn,middleweight,submission,1,172,3 Rnd (5-5-5),Mario Yamasaki,Triangle Choke From Bottom Guard,2,52,UFC 30: Battle on the Boardwalk,2001-02-23,"Atlantic City, New Jersey, USA",Elvis Sinosic,Elvis Sinosic,Jeremy Horn,male,2001-02
15687,1686,Pedro Rizzo v Josh Barnett,heavyweight,kotko,2,261,3 Rnd (5-5-5),Mario Yamasaki,Punch to Head At Distance,4,21,UFC 30: Battle on the Boardwalk,2001-02-23,"Atlantic City, New Jersey, USA",Pedro Rizzo,Pedro Rizzo,Josh Barnett,male,2001-02
15695,1687,Evan Tanner v Lance Gibson,middleweight,kotko,1,298,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head From Mount,4,58,UFC 29: Defense of the Belts,2000-12-16,"Tokyo, Japan",Evan Tanner,Evan Tanner,Lance Gibson,male,2000-12
15696,1687,Dennis Hallman v Matt Hughes,welterweight,submission,1,20,3 Rnd (5-5-5),Mario Yamasaki,Armbar From Bottom Guard,0,20,UFC 29: Defense of the Belts,2000-12-16,"Tokyo, Japan",Dennis Hallman,Dennis Hallman,Matt Hughes,male,2000-12
15697,1687,Chuck Liddell v Jeff Monson,middleweight,decisionunanimous,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision,5,0,UFC 29: Defense of the Belts,2000-12-16,"Tokyo, Japan",Chuck Liddell,Chuck Liddell,Jeff Monson,male,2000-12
15702,1688,Jens Pulver v John Lewis,lightweight,kotko,1,15,3 Rnd (5-5-5),Mario Yamasaki,Punch to Head At Distance,0,15,UFC 28: High Stakes,2000-11-17,"Atlantic City, New Jersey, USA",Jens Pulver,Jens Pulver,John Lewis,male,2000-11
15703,1688,Mark Hughes v Alex Stiebling,middleweight,decisionunanimous,2,300,2 Rnd (5-5),Mario Yamasaki,Decision,5,0,UFC 28: High Stakes,2000-11-17,"Atlantic City, New Jersey, USA",Mark Hughes,Mark Hughes,Alex Stiebling,male,2000-11
15704,1688,Ben Earwood v Chris Lytle,welterweight,decisionunanimous,2,300,2 Rnd (5-5),Mario Yamasaki,Decision,5,0,UFC 28: High Stakes,2000-11-17,"Atlantic City, New Jersey, USA",Ben Earwood,Ben Earwood,Chris Lytle,male,2000-11
15707,1689,Jeremy Horn v Eugene Jackson,middleweight,submission,1,272,3 Rnd (5-5-5),Mario Yamasaki,Armbar From Side Control,4,32,UFC 27: Ultimate Bad Boyz,2000-09-22,"New Orleans, Louisiana, USA",Jeremy Horn,Jeremy Horn,Eugene Jackson,male,2000-09
15708,1689,Fabiano Iha v Laverne Clark,welterweight,submission,1,70,3 Rnd (5-5-5),Mario Yamasaki,Armbar From Side Control,1,10,UFC 27: Ultimate Bad Boyz,2000-09-22,"New Orleans, Louisiana, USA",Fabiano Iha,Fabiano Iha,Laverne Clark,male,2000-09
15711,1689,Jeff Monson v Tim Lajcik,heavyweight,decisionunanimous,2,300,2 Rnd (5-5),Mario Yamasaki,Decision,5,0,UFC 27: Ultimate Bad Boyz,2000-09-22,"New Orleans, Louisiana, USA",Jeff Monson,Jeff Monson,Tim Lajcik,male,2000-09
15712,1689,Brad Gumm v CJ Fernandes,welterweight,decisionunanimous,2,300,2 Rnd (5-5),Mario Yamasaki,Decision,5,0,UFC 27: Ultimate Bad Boyz,2000-09-22,"New Orleans, Louisiana, USA",CJ Fernandes,Brad Gumm,CJ Fernandes,male,2000-09
15717,1690,Matt Hughes v Marcelo Aguiar,welterweight,tkodoctorsstoppage,1,274,3 Rnd (5-5-5),Mario Yamasaki,Facial Cut,4,34,UFC 26: Ultimate Field Of Dreams,2000-06-09,"Cedar Rapids, Iowa, USA",Matt Hughes,Matt Hughes,Marcelo Aguiar,male,2000-06
15718,1690,Jens Pulver v Joao Roque,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision,5,0,UFC 26: Ultimate Field Of Dreams,2000-06-09,"Cedar Rapids, Iowa, USA",Jens Pulver,Jens Pulver,Joao Roque,male,2000-06
15739,1693,Kenichi Yamamoto v Daiju Takase,openweight,decisionunanimous,3,300,3 Rnd (5-5-5),Mario Yamasaki,Decision,5,0,UFC 23: Ultimate Japan 2,1999-11-19,"Chiba, Japan",Kenichi Yamamoto,Kenichi Yamamoto,Daiju Takase,male,1999-11
15740,1693,Katsuhisa Fujii v Masutatsu Yano,openweight,kotko,2,192,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head At Distance,3,12,UFC 23: Ultimate Japan 2,1999-11-19,"Chiba, Japan",Katsuhisa Fujii,Katsuhisa Fujii,Masutatsu Yano,male,1999-11
15751,1695,Jeremy Horn v Daiju Takase,middleweight,kotko,1,281,3 Rnd (5-5-5),Mario Yamasaki,Elbows to Head From Mount,4,41,UFC 21: Return of the Champions,1999-07-16,"Cedar Rapids, Iowa, USA",Jeremy Horn,Jeremy Horn,Daiju Takase,male,1999-07
15752,1695,Paul Jones v Flavio Luiz Moura,middleweight,submission,1,260,3 Rnd (5-5-5),Mario Yamasaki,Rear Naked Choke,4,20,UFC 21: Return of the Champions,1999-07-16,"Cedar Rapids, Iowa, USA",Paul Jones,Paul Jones,Flavio Luiz Moura,male,1999-07
15760,1696,Wanderlei Silva v Tony Petarra,middleweight,kotko,1,173,1 Rnd + OT (12-3),Mario Yamasaki,Knees to Head In Clinch,2,53,UFC 20: Battle for the Gold,1999-05-07,"Birmingham, Alabama, USA",Wanderlei Silva,Wanderlei Silva,Tony Petarra,male,1999-05
